role_name;idPer;idObra;idPapel;
Himself;34925;5449;37856;
Él mismo;34926;2458;17978;
Jaime;34927;1589;13004;
;34927;2452;17927;
;34927;4391;30306;
;34927;5230;34830;
Himself - Guest;34928;2120;1393;
;34931;2964;21428;
Policía;34932;1424;15418;
David;34932;2836;20250;
Inspector;34932;3297;26357;
Police Commissioner 1;34932;4873;32533;
Tío;34933;2194;16444;
Emilio;34933;2545;18436;
Worker;34935;1432;11580;
;34936;1539;12646;
Enfermero;34936;3787;28400;
;34937;2878;20715;
Mario age 7;34938;2296;16908;
Mario, a los 7 años;34938;2296;16909;
Nuno;34939;4662;31454;
Diego;34941;5656;37007;
;34941;5312;37844;
New cinema spectator;34942;403;41430;
;34945;3695;2927;
;34945;4162;3043;
;34945;4237;3103;
Capo;34945;1016;9112;
;34945;1376;11217;
;34945;2366;17345;
Ramón;34945;2998;21689;
Civil Guard Lieutenant;34945;3099;22612;
;34945;4635;31340;
;34945;5027;33487;
;34945;5320;35328;
Torturador;34948;2598;18663;
Himself - Host;34950;2208;1427;
Voz Radio;34950;3563;25587;
Marido;34953;3991;28311;
Angelicas Niece;34954;2645;48740;
;34956;3379;51741;
Jefa Hot Line;34958;2095;47196;
Maestra 3;34958;2323;47896;
Azuzena Maizani;34958;5017;56725;
Delgado;34962;4435;30540;
Madre de Tasio;34966;5056;56907;
Montse;34967;2849;49527;
Soldier;34968;157;4425;
;34968;1553;12559;
;34968;5065;33681;
Cliente 1º;34971;1687;13560;
;34973;1955;37693;
Matts Henchman;34975;2772;19662;
Madre;34979;4195;54445;
Lutxi;34982;2402;38867;
;34983;2949;50003;
;34984;1545;1182;
Rambo;34984;2750;1806;
;34984;2751;1809;
;34984;4564;3383;
;34984;5072;3617;
;34984;5191;3803;
;34984;5194;3805;
;34984;5301;3859;
;34984;5566;3991;
Policía;34984;5219;34781;
Invitada Boda;34985;5245;57562;
;34986;3701;39279;
;34986;5261;40285;
Himself - Guest;34989;4118;2989;
Himself;34989;1;37417;
Enriqueta;34991;1116;43587;
;34991;1468;44860;
;34991;1583;45320;
Elena;34991;1661;45625;
Franca;34991;2042;46993;
Núria;34991;2508;48393;
Villanovas girl;34991;2703;48927;
;34991;2894;49731;
Candy;34991;2910;49793;
Novia de El Rata;34991;3122;50794;
;34991;3200;51087;
María;34991;3367;51697;
Bella guía;34991;4221;54509;
Mara;34991;4609;55575;
María;34991;4621;55597;
Nora;34991;4830;56132;
;34991;5266;57597;
Ana;34991;5484;58224;
Travesti;34992;2524;48463;
Camillero;34993;3474;25174;
Efraim;34994;2095;15995;
Niña 3;34995;373;41287;
Simon;34996;4704;31591;
Tximista;34998;2402;1590;
Dependiente;35001;372;5659;
;35002;4030;28605;
Hotel Guest;35003;133;4347;
Guardia;35005;3742;26839;
;35006;4406;637;
Niña;35007;1621;45498;
;35008;940;8702;
Doctor;35009;1621;13171;
Cortés;35009;3198;23272;
L. Vázquez;35009;4021;28548;
Director cadena;35009;5064;33674;
;35010;305;5238;
Quiosquero;35010;1621;13172;
Subdirector de la Policia;35010;2493;18146;
Consejero de cultura;35010;4070;28851;
Rector;35010;5064;33675;
;35010;5496;36244;
;35010;5578;36521;
Le vétérinaire Muggione;35011;854;7468;
;35012;4667;31474;
Fry;35013;5602;36705;
Himself;35014;3266;23695;
Commander David Richards;35015;140;4612;
Robber Kid;35017;3700;26528;
Anajan;35018;5373;35740;
;35020;2513;48423;
;35020;3064;50562;
;35020;3122;50795;
;35020;1955;59025;
;35021;2409;48094;
Nazi 1;35023;4789;32058;
Vecino del 4º;35027;3740;26824;
Himself - Host;35028;937;808;
Karmelo;35028;2402;1591;
Bretaun;35029;1143;9922;
Niño;35030;352;5530;
Abraham at 3;35033;5233;34854;
;35034;1931;15160;
Lavocat;35035;360;5586;
Jim Biralbo;35039;1656;13385;
Ivo;35039;3146;22900;
Loli;35041;390;41349;
;35041;1576;45285;
;35041;2764;49171;
Betty;35041;3124;50807;
;35041;3190;51061;
;35041;3556;52395;
;35041;5083;56986;
Rosa;35041;5257;57577;
;35042;5402;35905;
Pilot A-3 #2;35043;1365;1143;
Helen Hewitt;35044;1230;43949;
Eleonoras 2nd Escort;35047;2612;1741;
;35049;895;8594;
;35050;4835;56152;
Bonavita;35051;2612;1742;
Ice Cream Clerk;35052;234;40842;
;35053;591;41959;
;35053;830;42743;
Camella;35053;1038;43293;
Viuda;35053;1512;44987;
Chica La Nave;35053;2524;48464;
Prostitute;35053;3474;52175;
Hada 3;35053;5160;57264;
Herself;35054;3138;39092;
;35055;5178;57315;
;35059;46;2478;
;35059;47;2489;
;35059;48;2497;
;35059;49;2505;
;35059;310;2563;
;35059;601;2577;
;35059;828;2587;
;35059;898;2595;
;35059;1045;2608;
;35059;1070;2618;
;35059;1291;2629;
;35059;1814;2653;
;35059;2332;2667;
;35059;3201;2704;
;35059;3263;2712;
;35059;3339;2724;
;35059;3494;2734;
;35059;3606;2744;
;35059;3681;2752;
;35059;4620;2770;
;35059;4892;2788;
;35059;5378;2821;
;35059;5629;2831;
;35060;3682;26391;
Barbero;35061;2114;16096;
Fuselier;35062;2771;19639;
Peter;35062;5014;33186;
Rev. Frans Niemand;35062;5139;34061;
Host;35063;1543;1178;
Pirracas;35065;2849;20336;
Carlitos El Flaco;35065;2965;21449;
Carlitos El Flaco;35065;3184;23204;
Carlitos El Flaco;35065;3362;24408;
Gordito;35065;3748;26923;
Carlitos El Flaco;35065;4297;29761;
;35066;876;42917;
Pablo;35067;1225;10324;
Dying Guerrilla;35073;1432;11581;
Himself;35074;2832;39034;
Notario;35076;3698;26492;
Dam;35077;4304;29851;
;35078;844;42798;
;35079;1411;11353;
Rachel;35080;2823;49438;
Susana;35081;3427;24957;
San Judas Tadeo;35081;4775;31984;
Fefe;35082;2667;48817;
;35083;3818;39336;
;35083;581;41901;
;35083;812;42675;
Fefe;35083;2667;48818;
Niño;35084;1576;12884;
Craftsman;35087;2440;17828;
;35089;2792;21925;
Workman;35091;2440;17827;
Madre Nereida;35092;1117;43604;
Madre;35093;3053;50433;
;35094;1351;44282;
;35095;1576;12885;
;35098;2366;17346;
Federico;35098;2823;20132;
;35098;5170;34318;
;35099;4467;30742;
;35101;3679;52888;
Himself - Host;35102;183;63;
Flora;35103;251;40784;
;35103;2768;49173;
Mónica;35104;279;40962;
Karen;35104;4964;56587;
Bartender;35106;3395;24610;
Escapee;35108;2298;16943;
Chica de azul;35109;5410;58053;
Ángel;35110;3218;51118;
Accomplice;35111;1938;46601;
Herself - Host;35112;937;38452;
;35113;1110;9608;
;35113;1307;10660;
;35113;1387;12141;
Claudio;35113;1570;12867;
Moro Lechuza;35113;1570;12868;
Ramsés;35113;1570;12869;
;35113;2727;19376;
;35113;2979;21552;
;35113;3202;23313;
Atleta;35113;4297;29762;
Robot;35113;4855;32420;
Médico;35113;28;37302;
;35114;1103;9553;
;35114;1557;12618;
;35114;2376;17455;
;35114;2513;18270;
Doctor Capullo;35114;2699;19172;
Piporra;35114;3244;23503;
;35114;5372;35708;
Accomplice;35116;1938;15208;
;35117;4268;40009;
Gloria;35117;574;41841;
Carmen;35117;2601;48666;
;35117;2658;48763;
Verónica;35117;3518;52259;
Olga;35117;3540;52334;
Florence;35117;4746;55910;
;35117;4719;56595;
Enefermero 1;35118;3241;23868;
;35119;3623;52657;
Paolo;35120;3945;2912;
Woody Allen;35120;5612;36761;
Herself - Hostess;35123;10;40417;
;35127;4020;28529;
Monja;35128;354;41225;
Herself - Hostess;35130;5494;40352;
;35132;969;8878;
;35133;2878;20716;
;35137;3127;1984;
;35138;2211;16523;
Portavoz protesta agricultores;35141;63;4196;
Honorio;35141;771;7844;
Bartolomé Colón;35141;1078;9434;
;35141;1542;12716;
Evaristo;35141;2214;16548;
Natalio;35141;2491;18120;
Macario;35141;2699;19173;
Sandro Camelucci;35141;3617;25915;
Martínez;35141;3841;27475;
Romeo;35141;5323;35367;
Miguel Morán;35141;5435;36048;
;35145;4490;55304;
Tinito;35146;4416;30476;
Gregory;35148;92;4289;
Carterista;35148;442;6099;
Turbica;35148;582;6819;
Mateo;35148;667;7298;
Chico Coro;35148;726;7679;
Tato;35148;817;8143;
;35148;867;8421;
Eduardo Jiménez;35148;897;8613;
;35148;929;8689;
Gay 2.º;35148;945;8756;
;35148;1078;9433;
Vecino;35148;1289;10589;
;35148;1387;12142;
Secretario del Jurado;35148;1521;12376;
Médico de la cárcel;35148;1550;12515;
;35148;1557;12619;
;35148;1609;13063;
Familiar Obispo Garcia;35148;1636;13299;
Fernando;35148;1789;14295;
Nuevo cliente del Pub;35148;1876;14973;
;35148;1949;15337;
Yusuf;35148;1921;15467;
Loquero 2º;35148;1994;15674;
;35148;2144;16199;
;35148;2371;17389;
;35148;2499;18197;
;35148;2513;18271;
Bombonero;35148;2934;21104;
Guardia perrera;35148;2965;21450;
;35148;2979;21553;
;35148;3017;21961;
;35148;3068;22341;
Gálvez;35148;3147;22907;
Director del colegio;35148;3323;24085;
Domingo;35148;3557;25531;
Remigio;35148;3611;25886;
;35148;3727;26653;
Rufino;35148;3870;27629;
Cleón;35148;4401;30409;
Portero del circo;35148;4693;31549;
Lopez;35148;4873;32534;
Director del Instituto;35148;1;37418;
Hombre Supermercado;35148;4219;37775;
Clara;35149;206;40673;
;35149;225;40719;
Victoria;35149;320;41068;
;35149;359;41240;
;35149;1507;44977;
Blanca Cebrián;35149;1552;45115;
Teresa;35149;1818;46208;
;35149;2252;47612;
Dotty Pembroke;35149;2512;48408;
Mrs. Feldman;35149;2868;49591;
;35149;3040;50621;
Margaret;35149;3319;51441;
;35149;3595;52537;
Herself;35149;3687;52909;
Enfermera #2;35149;3811;53379;
Carmina;35149;3814;53388;
;35149;4510;55395;
Margarita;35149;4929;56493;
Recepcionista;35149;5096;57020;
Elvire;35149;5200;57399;
Diana;35149;5328;57791;
;35149;5442;58150;
Pai Adega;35151;5451;36130;
Orquesta;35152;2305;17048;
Herself - Hostess;35153;741;38120;
Herself;35153;2208;38791;
Herself;35153;4785;40074;
;35154;1517;45006;
;35155;4467;30743;
Man on the roof;35156;3303;23964;
;35157;4537;30944;
Ana;35158;1293;10612;
Publisher;35159;5128;33979;
Mercè;35161;678;42190;
Librarians Friend;35161;1783;46040;
Delia;35161;5326;57769;
;35162;1310;38589;
Mulata 2;35163;1117;43605;
;35166;1804;14429;
;35167;240;4810;
Andrés;35167;252;4899;
Simón;35167;378;5734;
Marcel;35167;678;7351;
Gálvez;35167;962;9831;
Antonio Blasco;35167;1249;10484;
Don Jaime, ministro;35167;1401;11248;
;35167;1417;11457;
Valerio;35167;1504;12206;
Bruno;35167;1670;13450;
Mario;35167;1670;13451;
Raimundo Medrano;35167;1393;13680;
David Valls;35167;2111;16085;
Nanni;35167;2616;18803;
Ramiro;35167;2677;19074;
Padre;35167;2986;21597;
Invitado en la fiesta;35167;3007;21987;
José;35167;3054;22193;
Segura;35167;3282;23793;
Juan;35167;3344;24234;
Pedro;35167;3954;27998;
Álvaro;35167;4158;29215;
;35167;5216;34591;
Bruno;35167;5317;35295;
Black-haired Seductress;35168;544;41734;
Messalina;35168;544;41735;
Tía Isabel;35168;946;43051;
Lucía;35168;1224;43940;
Luisa;35168;1224;43941;
Diana;35168;1632;45547;
Alicia;35168;1709;45830;
Josele;35168;1995;46920;
Doris;35168;2647;48746;
Sofía;35168;2742;49082;
Inés;35168;2982;50119;
Sofía;35168;3391;51797;
Patrizia;35168;3634;52710;
Chica de Leopoldo;35168;4493;55315;
Modelo;35168;4493;55316;
Margaret;35168;4803;56076;
Pitonisa Lela;35168;5434;58121;
Camarero Hotel Palace;35170;1131;9781;
Atracador 2;35170;5175;34354;
;35173;4854;32411;
Kam;35174;210;4658;
;35174;1244;10436;
Mayordomo;35174;2012;15720;
;35176;806;42618;
El Hijo de Drácula;35178;672;7334;
Javier Tazo;35178;875;8494;
Carroña;35178;1839;14698;
Curro;35178;4256;29614;
;35179;1572;45284;
Himself - Host;35181;4428;3238;
Esposa;35182;1837;46291;
Paleta;35182;1917;46724;
Camarera Club;35182;2493;48317;
Mujer 3;35182;5274;57621;
Child;35183;5218;34734;
Matón 2;35185;3847;27543;
Patxi;35185;4998;33092;
Lourdes;35188;3843;53457;
Loca;35190;75;40483;
;35190;1132;43680;
;35190;1211;43900;
;35190;1792;46096;
;35190;1797;46138;
;35190;4038;54063;
Ana niña;35191;3540;52335;
;35193;1365;38606;
Niño;35194;3326;24118;
;35195;2375;17428;
;35196;1804;14430;
Gerardo;35196;5560;36487;
Escribano;35197;2453;17951;
Himself;35198;5352;3879;
Himself - Guest;35198;5482;3934;
;35198;735;7737;
Voz de Juan Dios;35198;1636;13300;
;35198;1701;13946;
Político;35198;2488;18077;
Alberto Muñoz;35198;2936;21149;
Hugo;35198;3265;23680;
Alfonso;35198;3316;24017;
José Luis;35198;3475;25201;
;35198;3625;26000;
;35198;3687;26415;
Cura;35198;3740;26825;
Nicolau;35198;3786;28385;
;35198;3855;28476;
El Gran Charly;35198;4402;30418;
Richard;35198;5273;35046;
Dr. Mejía;35198;5553;36435;
;35199;3405;24690;
Hombre desnudo 2;35201;2219;16586;
Himself;35202;5218;34735;
Himself;35205;5218;34736;
;35206;542;41727;
Madre de Elena;35207;548;41761;
Madre Antoñito;35207;713;42790;
;35207;1474;44873;
;35207;1801;46151;
;35207;1852;46372;
Paula;35207;1953;46708;
Rosa;35207;2143;47335;
Monja;35207;2234;47537;
Gregoria;35207;2305;47841;
;35207;3384;51781;
Mujer;35207;4392;55051;
Huésped;35207;4419;55148;
Madre de Lucía;35207;5185;57329;
;35208;362;41339;
Margarita;35208;966;43730;
Toribia;35208;2948;49995;
Madre de Laura;35208;3618;52620;
Rosario;35208;3744;53139;
;35209;257;58997;
Lavandera;35210;5644;58594;
Natalia;35211;366;41267;
Chica Bar Americano;35211;1670;45651;
;35211;1830;46243;
Dependienta I;35211;3251;51205;
;35211;4411;55497;
Chica;35211;4981;56631;
;35211;5503;58240;
;35211;5651;58633;
;35212;2025;15766;
;35212;3811;27335;
;35213;2792;21926;
Hostess;35214;1373;38612;
Hostess;35214;2039;38722;
;35216;2934;21105;
Anita Wilson;35217;2812;49407;
The Neighbour;35218;334;5361;
Billy;35219;3258;23613;
Warren;35220;3258;23614;
Don Pimpón;35221;577;288;
Astrako;35221;3602;2273;
Cuevas;35221;870;8452;
Comisario;35221;1041;9286;
Preso;35221;1393;13681;
Don José;35221;1917;15430;
Landlord;35221;2000;15697;
;35221;2480;18024;
Sargento;35221;3001;21765;
Policía 1;35221;3076;22446;
;35221;2796;22962;
Alfonso;35221;3384;24543;
Molina;35221;4444;30593;
Germán;35221;4411;31092;
Himself - Host;35222;5618;4053;
Herself;35224;2359;38824;
Himself;35225;5218;34737;
Ivan - hijo de Juan y Carmen;35227;5166;34295;
Felipe;35228;1041;9287;
;35229;174;40631;
Moza 1;35229;1146;43755;
Actriz sex-shop;35233;267;40888;
Dolores;35233;341;41144;
;35233;806;42619;
;35233;830;42744;
;35233;1052;43375;
;35234;161;4481;
;35235;161;40596;
Michi;35237;1587;12960;
Pedro;35238;3547;2225;
Mac, el Masticagañotes;35238;3974;2918;
Voces adicionales;35238;3974;2919;
Pedro;35238;3230;23447;
;35239;3975;28213;
Hombre;35240;1933;15214;
;35242;3011;2160;
;35242;1963;3036;
;35242;1089;9518;
Novales;35242;2414;17696;
Médico;35242;3641;26110;
Abuelo;35242;4801;32126;
Técnico Canal Plus 1;35244;5108;33851;
Isabel;35246;430;41510;
;35246;4490;55305;
;35247;4854;56244;
Aurora;35248;4514;55354;
;35248;5242;57543;
Un homme daffaires;35249;3425;19952;
;35250;1557;12620;
;35250;1922;15472;
;35250;3116;22682;
;35251;3311;23968;
Alejandro VI;35252;3019;21975;
;35254;2878;20717;
Contrincante pasado;35256;2769;19616;
Veterinario;35257;252;4900;
Andrés;35257;1788;14234;
El Lehendakari;35257;1789;14296;
;35257;2297;16915;
Toni;35257;3457;19766;
Pep;35257;5326;35392;
;35258;915;8660;
Himself;35261;5218;34738;
;35262;968;43093;
;35264;1804;14431;
;35265;11;37217;
Guardaespaldas 1;35268;2918;20987;
;35269;2681;19096;
Millonario Irlandés;35270;3744;26883;
Zipi Zapatilla;35271;3326;24119;
Zape Zapatilla;35272;3326;24120;
Niño Video Club;35275;4915;32690;
;35276;2416;1622;
;35276;4525;3305;
Himself - Special Guest;35276;102;4111;
Gabriel;35276;317;5287;
Intelectual;35276;352;5531;
Vicente;35276;372;5660;
Hilario Lanza;35276;378;5735;
Facha;35276;687;7410;
Man;35276;872;8470;
Fernando DOcon;35276;965;9855;
;35276;1412;11358;
Geraldo;35276;1459;11886;
José María;35276;1504;12207;
;35276;1544;12728;
Director de la Cadena;35276;1612;13103;
Bernardo;35276;2151;16301;
Marcial;35276;2578;18523;
Femio;35276;2966;21460;
Sargento Guardia Civil;35276;3000;21745;
Iván;35276;3506;25251;
Peter;35276;3628;26024;
Espectador;35276;4423;30525;
Ciego;35276;4855;32421;
Darío;35276;4945;32854;
César;35276;5201;34543;
Luis;35276;5395;35872;
Alejo;35276;5423;35996;
Karim;35276;114;37541;
;35277;5082;671;
;35277;4652;3429;
El alcalde;35277;481;6276;
Cordomi;35277;560;6640;
;35277;648;7223;
Ayudante de dirección;35277;1027;9187;
Valls;35277;1071;9399;
;35277;1198;10165;
Camarero;35277;1214;10250;
Padre Oliveros;35277;1482;12052;
Jáuregui;35277;1521;12377;
Policía;35277;1550;12516;
Arturo González;35277;1551;12529;
Oficial Guardia Civil;35277;1394;13730;
Antonio Carreño;35277;1700;13758;
Juan;35277;1771;14111;
Apolonio;35277;1856;14894;
;35277;2371;17390;
;35277;2461;17989;
;35277;2471;17997;
;35277;2490;18107;
Padre de Isabel;35277;2711;19277;
Justo;35277;3376;24480;
Juan Alberto;35277;3384;24544;
Manuel;35277;3744;26884;
Jefe de Ventas;35277;3754;26985;
;35277;3838;27444;
Hombre Alquiler;35277;4023;28574;
El quinielista;35277;4245;29553;
;35277;4391;30307;
Barbosa;35277;4632;31333;
Delegado de servicios;35277;4869;32484;
;35277;4914;32657;
Justo;35277;4932;32828;
German;35277;5016;33197;
Laín;35277;5057;33614;
Paolo;35277;5058;33624;
;35277;5245;34960;
;35277;5607;36740;
Gallego;35277;5651;36943;
Anastasio Jiménez;35277;5655;36980;
;35278;4308;38536;
;35279;3081;22474;
Herself - Hostess;35280;3521;39217;
Herself - Host;35280;4564;40038;
Loreto;35280;1307;44113;
Rosa;35280;3088;50698;
;35280;5005;56685;
;35280;5029;56864;
;35280;5637;58548;
;35281;1022;9167;
Criada;35282;1688;45710;
;35283;1866;38685;
Blanca;35283;1103;43508;
Bárbara;35283;1121;43614;
Zorita;35283;1307;44114;
Campesina;35283;1326;44171;
Made in U.S.A. 2ª;35283;1994;46909;
;35283;2270;47668;
Berta;35283;2472;48242;
;35283;2706;48950;
Teresa;35283;2969;50085;
;35283;3081;50675;
Lola;35283;3088;50699;
Charo;35283;4439;55190;
;35283;5005;56686;
Margarita;35283;5637;58549;
Mercedes;35283;29;58784;
Damián Ibáñez;35284;4440;3250;
Ricardo Montoya;35284;597;6969;
Juan;35284;922;8675;
;35284;1104;9561;
Alberto;35284;1210;10206;
Soldado Félix;35284;1568;12844;
Paco;35284;1850;14804;
Luis González;35284;2491;18121;
Luis;35284;2719;19323;
;35284;2862;20402;
;35284;2908;20910;
Padre Ignacio;35284;2931;21081;
;35284;2958;21402;
Ernesto;35284;3284;23803;
Juan Luis;35284;3316;24018;
Mauricio;35284;3346;24240;
;35284;3593;25804;
Antonio;35284;3745;26905;
Fran;35284;3756;27032;
;35284;4329;29905;
;35284;4360;30083;
Donald Passover;35284;4448;30617;
Alfonso;35284;4804;32149;
;35284;4914;32658;
;35284;5060;33663;
Comisario Alain;35284;5200;34526;
;35285;3262;23669;
;35286;4308;38537;
;35287;1804;14432;
Pablito;35288;3351;24292;
;35288;11;37218;
;35290;112;4115;
Mario;35290;582;6820;
Jorge;35290;1061;9377;
Casablanca;35290;1131;9782;
Pinzón;35290;1337;11021;
Suso;35290;1516;12304;
Luis;35290;1692;13741;
;35290;2371;17391;
Víctor;35290;2461;17990;
Portela;35290;3518;25285;
Amadeo;35290;4799;32089;
Javier;35290;4828;32210;
;35290;4836;32269;
;35290;5266;35020;
Himself;35291;422;37965;
Herself;35292;4128;54323;
;35292;4339;54860;
Herself - Hostess;35294;4967;40130;
Guitarra;35294;434;41525;
Aurora;35294;496;41616;
Darlene;35294;507;41656;
Amanda;35294;4270;54648;
Julot;35295;2409;17628;
Harry Chapman;35295;4575;31117;
Kiefer;35295;5030;33512;
;35296;2616;18804;
Actriz chimpancé;35297;267;40889;
Amaranta López;35298;3719;53069;
Eleve dEva;35299;1972;46817;
Begoña;35305;3175;23131;
Pauli;35306;2101;16034;
Perceval;35307;4964;32980;
Owner of the Restaurant;35308;5139;57175;
Lahoma;35309;4851;32393;
Dama;35310;3788;53940;
Cartero;35311;4896;32598;
Narrator;35316;3406;24697;
Récitant;35316;3406;24698;
Old Brézé;35317;94;4309;
;35318;2984;50137;
;35319;569;6714;
;35319;1921;15468;
;35319;2609;18739;
;35319;2644;18909;
;35319;2923;21016;
;35319;3475;25202;
Mexicano 1;35319;3870;27630;
Assistant to Ojeda;35319;4765;31934;
;35319;4726;33302;
Sonja;35321;3716;53023;
;35322;2694;19144;
Ana;35324;842;42771;
Consuelito Romero;35325;5245;57563;
;35326;906;8635;
Manuel;35326;4827;32203;
